TransactionID,CustomerID,CustomerName,Email,PhoneNumber,Address,City,State,ZipCode,Country,RegistrationDate,ProductID,Category,BrandName,Price,StockQuantity,Purchase Quantity,Discount,TotalAmount,DateOfPurchase,PaymentMethod,ReviewDate,Rating,ReviewTitle,ReviewText
275,105,Charlene Cabrera,murphyjulia@gmail.com,9815638736,847 Shane Isle Suite 261,Morrisontown,NH,82737,USA,10/2/2023,1003,Smartphone,UrbanGoods,572.36,102,1,27.99,544.37,10/1/2024,Debit Card,11/1/2024,5,Poor,Overall good performance but some issues.
276,136,Frank Chapman,flowersnancy@gutierrez.com,3658662335,103 Smith Port Apt. 615,Port Erikamouth,MD,53382,USA,10/3/2023,1006,Smartphone,Luxora,246.1,82,4,121.75,862.65,10/2/2024,Cryptocurrency,11/2/2024,2,Poor,"It's okay, not the best."
277,100,Angelica Phillips,stuart68@bryant-steele.org,7297835839,2789 Christopher Valleys Suite 272,West Douglaston,ME,43829,USA,10/4/2023,1003,Smartphone,EcoGear,1117.58,18,4,48.61,4421.71,10/3/2024,Debit Card,11/3/2024,5,Poor,Really happy with the performance.
278,175,Emma Hall,christian63@gmail.com,1140428983,7677 Roy Hollow Suite 209,North Nathanton,KS,10740,USA,10/5/2023,1003,Accessory,EcoGear,1265.84,134,4,128.42,4934.94,10/4/2024,Bank Transfer,11/4/2024,4,Average,"It's okay, not the best."
279,134,Albert Arias,samanthagregory@yahoo.com,4360502931,3690 Jennifer Lane,Lisaview,DC,8548,USA,10/6/2023,1008,Laptop,PrimeElectro,509.05,197,2,139.72,878.38,10/5/2024,Debit Card,11/5/2024,1,Poor,Terrible experience.
280,169,Jason Sandoval,alyssamoreno@sullivan.org,9002253424,8522 Blair Inlet Suite 333,East Edwardland,ND,44533,USA,10/7/2023,1001,Laptop,NovaTech,1186.09,195,4,163.75,4580.61,10/6/2024,Bank Transfer,11/6/2024,5,Excellent,"It's okay, not the best."
281,153,Christopher Novak,andersonsandra@graham-moore.com,7890964960,1846 Long Row Apt. 215,Juanfurt,WY,80826,USA,10/8/2023,1003,Laptop,UrbanGoods,934.81,126,2,92.08,1777.54,10/7/2024,Cryptocurrency,11/7/2024,4,Excellent,Overall good performance but some issues.
282,180,Michelle Horne,ygutierrez@hotmail.com,944825896,56557 Riggs Dale Apt. 814,South Valeriefurt,TN,28705,USA,10/9/2023,1003,Smartphone,UrbanGoods,1186.92,96,2,141.17,2232.67,10/8/2024,Bank Transfer,11/8/2024,5,Poor,Not satisfied with the product.
283,162,Joshua Matthews,renglish@yahoo.com,5184610552,3263 Douglas Junction Apt. 271,West Janestad,NV,42708,USA,10/10/2023,1001,Laptop,UrbanGoods,646.44,60,3,11.85,1927.47,10/9/2024,PayPal,11/9/2024,5,Good,Really happy with the performance.
284,108,Sarah Li,zmay@lawson-harrison.com,9392012735,52228 Eric Inlet,Grahamshire,NY,33283,USA,10/11/2023,1005,Laptop,Luxora,1133.99,109,4,128.03,4407.93,10/10/2024,Debit Card,11/10/2024,4,Good,Really happy with the performance.
285,161,Christopher Steele,rowerobert@ward.biz,5106228096,643 Davenport Landing,New Brentstad,WV,86898,USA,10/12/2023,1003,Smartphone,UrbanGoods,642.34,90,3,89.74,1837.28,10/11/2024,Credit Card,11/11/2024,3,Poor,Overall good performance but some issues.
286,101,Brian Ford,benjaminkent@turner.com,2318046901,804 Mckinney Terrace,Port Stephanie,MI,24576,USA,10/13/2023,1006,Smartphone,EcoGear,178.7,127,2,162.77,194.63,10/12/2024,PayPal,11/12/2024,2,Average,Not satisfied with the product.
287,181,Jennifer Nolan,ksnyder@harrison-king.org,7680915811,137 Gardner Glens,South Jeffrey,MN,80284,USA,10/14/2023,1004,Smartphone,UrbanGoods,848.34,165,2,197.64,1499.04,10/13/2024,Bank Transfer,11/13/2024,2,Good,Terrible experience.
288,135,Cory Thompson,pweber@carpenter.biz,5868499705,43888 Johnson Mews Suite 223,West Bruce,UT,21673,USA,10/15/2023,1008,Smartphone,NovaTech,708.78,106,1,62.02,646.76,10/14/2024,PayPal,11/14/2024,2,Poor,Not satisfied with the product.
289,191,Thomas Johnson,rachelmelendez@yahoo.com,9317389438,9146 William Lodge Apt. 874,Watsonborough,OR,76876,USA,10/16/2023,1005,Accessory,EcoGear,416.68,57,3,179.42,1070.62,10/15/2024,PayPal,11/15/2024,4,Excellent,Not satisfied with the product.
290,140,Thomas Lopez,curtismiller@yahoo.com,2665611525,37345 Kathy Plain Apt. 523,Robertsborough,VA,35332,USA,10/17/2023,1007,Accessory,Luxora,1343.56,21,2,25.67,2661.45,10/16/2024,PayPal,11/16/2024,3,Below Average,Overall good performance but some issues.
291,136,Morgan Schultz,wesley70@hotmail.com,2133747575,95071 Beverly Bypass,Christopherfurt,DE,5144,USA,10/18/2023,1001,Laptop,Luxora,605.14,92,3,93.21,1722.21,10/17/2024,PayPal,11/17/2024,1,Good,Not satisfied with the product.
292,148,Heather Silva DDS,michaelwebb@terry.org,7604652315,8986 Chen Ferry Suite 442,New Leviberg,SD,7481,USA,10/19/2023,1008,Accessory,EcoGear,106.73,34,3,140.58,179.61,10/18/2024,Bank Transfer,11/18/2024,1,Average,Really happy with the performance.
293,125,Steven Park,christy99@yoder.com,4403547762,2584 Alexander Islands,Hayesmouth,MA,58876,USA,10/20/2023,1002,Smartphone,EcoGear,604.1,138,3,173.31,1638.99,10/19/2024,Debit Card,11/19/2024,1,Below Average,Not satisfied with the product.
294,167,Lindsey Barrett,jessica69@ramos.com,8402079149,0375 Regina Inlet Suite 879,North Johntown,SD,41794,USA,10/21/2023,1000,Accessory,PrimeElectro,665.54,119,1,48.14,617.4,10/20/2024,Debit Card,11/20/2024,3,Below Average,Overall good performance but some issues.
295,135,Emily Lowery,marysmith@yahoo.com,6850331236,59736 Costa Village,Port Austinfort,ME,58501,USA,10/22/2023,1000,Smartphone,UrbanGoods,1299.37,198,4,101.06,5096.42,10/21/2024,PayPal,11/21/2024,1,Average,Not satisfied with the product.
296,130,Thomas Taylor,ogarcia@yahoo.com,9749966597,43567 Owens Forest,Lake Jamesfurt,LA,33200,USA,10/23/2023,1004,Accessory,EcoGear,1208.82,97,2,195.3,2222.34,10/22/2024,Credit Card,11/22/2024,4,Average,Not satisfied with the product.
297,129,Gabriel Clark,manningwarren@gmail.com,1309341687,0187 Alyssa Passage Apt. 588,West Krystalshire,OK,24165,USA,10/24/2023,1002,Smartphone,Luxora,339.95,11,2,148.77,531.13,10/23/2024,Debit Card,11/23/2024,5,Poor,Really happy with the performance.
298,133,Casey Taylor,csalas@simmons.com,233867126,645 Craig Stravenue,Port Andreabury,AR,83804,USA,10/25/2023,1001,Laptop,Luxora,1266.59,103,4,81.83,4984.53,10/24/2024,Bank Transfer,11/24/2024,1,Excellent,Really happy with the performance.
299,118,Lawrence Shields,gweaver@yahoo.com,5902503742,1932 Turner Bypass Suite 146,Shaunside,IA,50173,USA,10/26/2023,1002,Laptop,NovaTech,409.49,57,2,102.02,716.96,10/25/2024,Bank Transfer,11/25/2024,5,Average,Overall good performance but some issues.
300,117,William Marquez,johntorres@martin-chavez.org,7603495115,2957 Chambers Knoll Suite 805,Hinesburgh,HI,10265,USA,10/27/2023,1002,Accessory,EcoGear,545.8,112,1,184.33,361.47,10/26/2024,Debit Card,11/26/2024,3,Average,"It's okay, not the best."
301,193,Megan Baldwin,gjackson@dixon.com,5264930366,27515 King Extensions Suite 045,Port Adam,WY,61126,USA,10/28/2023,1003,Smartphone,UrbanGoods,161.39,188,1,99.92,61.47,10/27/2024,Bank Transfer,11/27/2024,2,Below Average,Really happy with the performance.
302,184,Stephanie Mccann,zimmermanamber@johnson.com,8093785723,12190 Parker Fork Suite 182,Brentport,SD,82019,USA,10/29/2023,1004,Laptop,EcoGear,130.27,135,4,16.33,504.75,10/28/2024,Bank Transfer,11/28/2024,5,Good,Overall good performance but some issues.
303,102,Kathleen Cox,grosslaura@evans-vargas.biz,2223701558,90005 Combs Squares Apt. 257,Mendeztown,MD,95083,USA,10/30/2023,1007,Smartphone,PrimeElectro,1037.25,136,4,44.92,4104.08,10/29/2024,Cryptocurrency,11/29/2024,5,Good,Not satisfied with the product.
304,169,Sheila Tucker,gerickson@hotmail.com,6329324997,67273 Morgan Inlet,South Nicolebury,AR,38335,USA,10/31/2023,1005,Accessory,UrbanGoods,1388.84,95,4,5.73,5549.63,10/30/2024,Bank Transfer,11/30/2024,1,Average,Really happy with the performance.
305,112,Crystal Harper,juan35@gmail.com,2101954312,403 Powell Roads Suite 263,Port Christopherview,WY,12345,USA,11/1/2023,1001,Smartphone,NovaTech,764.87,44,1,98.64,666.23,10/31/2024,Debit Card,12/1/2024,5,Excellent,Terrible experience.
306,144,Matthew Martin,cynthiajohnson@gmail.com,5937519167,61364 Kenneth Lane Suite 924,South Maria,MT,35624,USA,11/2/2023,1003,Smartphone,EcoGear,1273.94,48,2,194.81,2353.07,11/1/2024,Debit Card,12/2/2024,1,Average,Overall good performance but some issues.
307,166,Christine Decker,rsmith@ochoa.com,5010564144,28171 Stephen Springs,Kimberlymouth,CO,53763,USA,11/3/2023,1001,Accessory,Luxora,1200.94,137,3,161.48,3441.34,11/2/2024,Credit Card,12/3/2024,2,Excellent,Terrible experience.
308,191,Victoria Crosby,heidi36@harrison.org,4205393881,3657 Robert Curve,Bakerburgh,KS,95871,USA,11/4/2023,1000,Laptop,EcoGear,1013.78,115,1,13.05,1000.73,11/3/2024,PayPal,12/4/2024,5,Below Average,Really happy with the performance.
309,185,Lisa Walls,garciaemily@hotmail.com,3579383609,64904 Sullivan Crossing Apt. 847,Robertsfort,MS,66156,USA,11/5/2023,1001,Accessory,EcoGear,1468.43,59,3,186.52,4218.77,11/4/2024,Debit Card,12/5/2024,2,Poor,Terrible experience.
310,139,Andrew Villanueva,david45@sparks-parks.org,7784941637,78820 Gutierrez Rapid,Atkinsland,WA,76592,USA,11/6/2023,1004,Smartphone,EcoGear,1213.17,142,1,26.71,1186.46,11/5/2024,Bank Transfer,12/6/2024,2,Below Average,"It's okay, not the best."
311,139,Benjamin Barnes,michellelester@gonzalez-herrera.com,6821025156,238 Hutchinson Shoals,East Shaneland,NY,8207,USA,11/7/2023,1000,Accessory,NovaTech,448.52,61,1,9.48,439.04,11/6/2024,Credit Card,12/7/2024,1,Poor,Really happy with the performance.
312,175,Christopher Hogan,peter66@glass.com,5938084188,40601 Romero Course Suite 365,Lake Catherineburgh,NE,85492,USA,11/8/2023,1002,Accessory,NovaTech,1194.07,43,4,46.26,4730.02,11/7/2024,Cryptocurrency,12/8/2024,2,Below Average,Not satisfied with the product.
313,122,Karen Williams,gmiller@perry.com,3220770016,4633 Andrea Bridge Suite 422,South Evan,ND,43853,USA,11/9/2023,1001,Smartphone,Luxora,1054.36,95,1,102.53,951.83,11/8/2024,Credit Card,12/9/2024,5,Average,Overall good performance but some issues.
314,130,James Lopez,todd17@hotmail.com,6914388494,0304 Steven Cove Apt. 771,Kimmouth,WA,23209,USA,11/10/2023,1003,Accessory,PrimeElectro,629.3,142,2,20.16,1238.44,11/9/2024,Bank Transfer,12/10/2024,5,Average,Terrible experience.
315,117,Julie Osborne,tonyaboyer@johnson.com,8074110847,5613 Williams Rue Suite 320,Lake Alexandrialand,NH,12425,USA,11/11/2023,1001,Laptop,Luxora,161.36,189,1,157.36,4,11/10/2024,Debit Card,12/11/2024,1,Excellent,"It's okay, not the best."
316,170,Margaret Norman,huangnathan@osborne.com,5091054626,72988 Jerry Ridges,Pricemouth,IN,41788,USA,11/12/2023,1004,Laptop,EcoGear,360.82,135,2,8.41,713.23,11/11/2024,Credit Card,12/12/2024,2,Average,Terrible experience.
317,171,Diana Juarez,grant23@hotmail.com,5927017627,819 Chris Fields Suite 851,Nicholaschester,MA,30938,USA,11/13/2023,1007,Accessory,EcoGear,1205.99,81,1,47.54,1158.45,11/12/2024,Bank Transfer,12/13/2024,2,Good,Really happy with the performance.
318,118,Lisa Smith,katherinepowell@yahoo.com,9630882966,6228 Adrian Circle Suite 713,Pamelabury,IN,17578,USA,11/14/2023,1005,Smartphone,EcoGear,410.3,194,1,121.69,288.61,11/13/2024,Cryptocurrency,12/14/2024,2,Average,Terrible experience.
319,192,Roger Hickman,hinesgary@hotmail.com,9144292041,4372 Kenneth Prairie,Crawfordton,DC,28119,USA,11/15/2023,1006,Accessory,PrimeElectro,1496.89,136,3,85.06,4405.61,11/14/2024,Credit Card,12/15/2024,2,Good,Overall good performance but some issues.
320,143,Cassidy Allen,michaelrobinson@patterson.com,6241981100,1744 Chavez Cove,Thorntonchester,FL,88291,USA,11/16/2023,1009,Accessory,NovaTech,1056.28,46,1,94.78,961.5,11/15/2024,Bank Transfer,12/16/2024,4,Below Average,Terrible experience.
321,183,Ryan Rosario,rachelwright@velez.com,9798937612,2521 Gray Inlet Suite 371,New Jacob,FL,17352,USA,11/17/2023,1002,Laptop,NovaTech,741.97,61,1,135.65,606.32,11/16/2024,PayPal,12/17/2024,1,Below Average,Terrible experience.
322,149,Bradley Moore,mwalter@yahoo.com,6034126884,81005 Brown Harbor,South Michelle,SC,20133,USA,11/18/2023,1005,Laptop,NovaTech,877.13,71,3,75.13,2556.26,11/17/2024,Debit Card,12/18/2024,3,Poor,Not satisfied with the product.
323,141,Mr. Benjamin Coleman,hmay@gmail.com,9880735955,730 Jennifer Knoll Suite 651,South Kellymouth,AL,51765,USA,11/19/2023,1002,Smartphone,EcoGear,935.77,199,1,51.93,883.84,11/18/2024,Bank Transfer,12/19/2024,3,Poor,"It's okay, not the best."
324,193,Teresa Drake,jwhite@green-macdonald.org,5805438005,62657 Hall Spring,Matthewville,DC,82053,USA,11/20/2023,1002,Smartphone,UrbanGoods,1454.97,121,4,184.05,5635.83,11/19/2024,PayPal,12/20/2024,4,Average,Terrible experience.
325,146,Jacqueline Walker,joesmith@wood.org,7409809524,9442 Edwards Extensions,East Kellyville,IN,23871,USA,11/21/2023,1001,Smartphone,PrimeElectro,284.52,195,2,72.31,496.73,11/20/2024,Debit Card,12/21/2024,2,Average,Not satisfied with the product.
326,121,Lisa Price,wilsonbrian@gentry.biz,3899423235,8589 Misty Island Suite 685,Sarahmouth,MT,30962,USA,11/22/2023,1003,Accessory,Luxora,444.97,163,4,98.21,1681.67,11/21/2024,Debit Card,12/22/2024,5,Poor,Terrible experience.
327,173,Heather Mcdaniel,rwatkins@hoover.com,1010186754,63102 Smith Unions Apt. 405,South Emilyhaven,SC,97388,USA,11/23/2023,1008,Accessory,NovaTech,1078.91,150,1,164.89,914.02,11/22/2024,Debit Card,12/23/2024,2,Average,Terrible experience.
328,189,Travis Pollard,jsmith@gmail.com,1127262338,27757 Andrew Trail Apt. 760,Evelynside,NM,58158,USA,11/24/2023,1003,Accessory,Luxora,397.79,199,2,128.4,667.18,11/23/2024,PayPal,12/24/2024,2,Good,"It's okay, not the best."
329,196,Tina Carter MD,perkinscourtney@ross.com,9961312008,9726 Kathy Ranch,Meyerton,RI,67588,USA,11/25/2023,1000,Accessory,Luxora,1313.38,131,1,125.98,1187.4,11/24/2024,Credit Card,12/25/2024,3,Below Average,Terrible experience.
330,191,Timothy Phillips,rodriguezheidi@gmail.com,6390140676,0894 Kathleen Drives Suite 004,Jesseland,IA,2008,USA,11/26/2023,1007,Smartphone,Luxora,552.47,135,2,129.57,975.37,11/25/2024,PayPal,12/26/2024,4,Excellent,"It's okay, not the best."
331,173,Jonathan Berger,williammacdonald@robinson-cruz.com,4256183351,5473 Nicholas Vista Apt. 630,Kennethborough,MA,73148,USA,11/27/2023,1003,Smartphone,UrbanGoods,312.22,143,1,163.02,149.2,11/26/2024,PayPal,12/27/2024,1,Excellent,Terrible experience.
332,128,Joshua Whitehead,andersonkatherine@hotmail.com,2800921994,433 Colleen Street,East Barbarashire,TX,27322,USA,11/28/2023,1008,Smartphone,UrbanGoods,119.05,173,3,107.54,249.61,11/27/2024,Bank Transfer,12/28/2024,2,Below Average,"It's okay, not the best."
333,181,Debra Jones,katelyngreer@villa-vargas.biz,6057204628,116 Michael Tunnel,Deniseton,NM,95220,USA,11/29/2023,1002,Accessory,PrimeElectro,913.61,190,1,19.79,893.82,11/28/2024,Bank Transfer,12/29/2024,1,Excellent,Terrible experience.
334,158,Steven Hayes,jackie85@yahoo.com,8729786856,730 Charles Coves,Meltonview,OR,63097,USA,11/30/2023,1004,Accessory,PrimeElectro,1246.66,147,2,134.78,2358.54,11/29/2024,Cryptocurrency,12/30/2024,1,Excellent,"It's okay, not the best."
335,100,Heidi Smith,elijahsmith@brown.biz,5105516891,4173 Autumn Trace Suite 589,Monicaside,MS,82158,USA,12/1/2023,1003,Smartphone,PrimeElectro,447,59,1,37.17,409.83,11/30/2024,PayPal,12/31/2024,4,Good,Really happy with the performance.
336,186,Justin Jenkins,fburns@woods.net,7492830519,6878 Andrew Roads,Mitchellstad,MA,74854,USA,12/2/2023,1001,Laptop,EcoGear,1380.43,194,1,166.6,1213.83,12/1/2024,PayPal,1/1/2025,5,Below Average,Terrible experience.
337,163,Leslie Johnson,mmendoza@matthews.com,7280835933,026 Jessica Rest,North Rachelland,VT,93507,USA,12/3/2023,1006,Smartphone,UrbanGoods,1148.71,167,1,35.53,1113.18,12/2/2024,Cryptocurrency,1/2/2025,2,Poor,Not satisfied with the product.
338,116,Michael Gregory,wrightlawrence@hotmail.com,8869415499,855 Smith Throughway Suite 908,Lake Catherinemouth,AL,70241,USA,12/4/2023,1005,Accessory,PrimeElectro,138.89,199,4,191.51,364.05,12/3/2024,PayPal,1/3/2025,3,Below Average,Terrible experience.
339,136,James Taylor,john57@yahoo.com,2579638875,0029 Carroll Haven,New Christopher,LA,22482,USA,12/5/2023,1008,Accessory,UrbanGoods,880.32,172,2,143.52,1617.12,12/4/2024,PayPal,1/4/2025,3,Average,Terrible experience.
340,194,Tamara Moore,johnarroyo@gmail.com,6551055337,134 Christopher Stravenue Suite 240,Port Meghanfurt,RI,32037,USA,12/6/2023,1004,Smartphone,NovaTech,872.79,132,2,56.36,1689.22,12/5/2024,Cryptocurrency,1/5/2025,3,Average,Not satisfied with the product.
341,124,Shane Meyer,mary45@mason.com,4472307783,728 Susan Court Suite 744,Davidberg,IA,98853,USA,12/7/2023,1003,Laptop,NovaTech,343.44,181,1,45.45,297.99,12/6/2024,Cryptocurrency,1/6/2025,1,Below Average,Terrible experience.
342,163,Steven James,kimgonzales@murphy.com,4341016924,8010 Case Manors,East Andrew,FL,8995,USA,12/8/2023,1006,Laptop,EcoGear,535.09,43,1,176.26,358.83,12/7/2024,Cryptocurrency,1/7/2025,5,Excellent,Really happy with the performance.
343,167,Jacqueline Curry,arroyochristopher@yahoo.com,1464588238,1032 Courtney Squares Apt. 643,West Daniel,MN,38039,USA,12/9/2023,1005,Accessory,Luxora,714.5,132,1,49.97,664.53,12/8/2024,Debit Card,1/8/2025,5,Good,Not satisfied with the product.
344,151,Theresa Haas,woodjeffery@gmail.com,9032645032,710 Ayala Forest Apt. 352,Rasmussenside,IL,1343,USA,12/10/2023,1003,Accessory,Luxora,119.71,166,3,85.31,273.82,12/9/2024,Bank Transfer,1/9/2025,4,Average,Not satisfied with the product.
345,108,Stephanie Yang,michael40@gmail.com,3026587367,524 Noble Heights,New Stacy,TN,73487,USA,12/11/2023,1007,Accessory,NovaTech,267.18,32,3,94.76,706.78,12/10/2024,Cryptocurrency,1/10/2025,1,Poor,"It's okay, not the best."
346,156,Melanie Morgan,barnettkelly@baker.com,23692488,433 Garcia Hollow Apt. 363,Garrettland,DC,94924,USA,12/12/2023,1008,Smartphone,UrbanGoods,287.81,99,4,29.25,1121.99,12/11/2024,Debit Card,1/11/2025,5,Good,"It's okay, not the best."
347,191,Robert Johnston,charleshopkins@gmail.com,5342552744,5993 Young Harbor Apt. 050,Ericstad,MS,66377,USA,12/13/2023,1008,Accessory,EcoGear,599.89,27,1,148.42,451.47,12/12/2024,Bank Transfer,1/12/2025,3,Poor,Not satisfied with the product.
348,193,Brian Casey,garcianancy@edwards-daniel.com,6001177782,69418 Thomas Fort Apt. 824,Cassandraborough,ND,43989,USA,12/14/2023,1003,Accessory,PrimeElectro,1133.67,43,1,26,1107.67,12/13/2024,Cryptocurrency,1/13/2025,3,Excellent,Not satisfied with the product.
349,187,Albert Smith,meganhunter@craig.org,2655560355,3045 Ingram Junctions Apt. 156,New Evanland,TX,34841,USA,12/15/2023,1007,Accessory,UrbanGoods,1255.39,107,4,171.6,4849.96,12/14/2024,PayPal,1/14/2025,3,Poor,Terrible experience.
350,132,Sara Larson,igonzalez@graves.net,2663051343,733 Fox Heights Apt. 689,South Jasonbury,MD,23891,USA,12/16/2023,1008,Laptop,Luxora,286.13,99,4,108.69,1035.83,12/15/2024,PayPal,1/15/2025,5,Poor,Really happy with the performance.
351,119,Kayla Jimenez,stephanieguerrero@gmail.com,8591787058,256 Misty Parks,Andersenshire,IL,32951,USA,12/17/2023,1005,Laptop,Luxora,1140.26,133,1,125.25,1015.01,12/16/2024,Bank Transfer,1/16/2025,3,Average,"It's okay, not the best."
352,172,David Kemp,nhorton@gmail.com,3388724464,8725 Christopher Station Suite 685,Cookmouth,MN,30274,USA,12/18/2023,1007,Accessory,PrimeElectro,1022.53,17,1,166.63,855.9,12/17/2024,Credit Card,1/17/2025,5,Excellent,Overall good performance but some issues.
353,171,John Mcdowell,walshbrooke@hotmail.com,1214907734,49036 Stacey Harbors Suite 971,Dylantown,CT,36262,USA,12/19/2023,1002,Laptop,NovaTech,1341.5,22,3,70.57,3953.93,12/18/2024,Bank Transfer,1/18/2025,5,Poor,Terrible experience.
354,187,Ann Calderon,carlyabbott@gmail.com,4329947967,7857 Jonathan Place,Katelynfurt,AZ,80163,USA,12/20/2023,1007,Laptop,EcoGear,1454.75,81,2,193.2,2716.3,12/19/2024,Debit Card,1/19/2025,2,Good,Terrible experience.
355,113,Raymond Parker,weeksashley@yahoo.com,5725139329,55581 Nelson Isle Suite 529,Brownport,MD,37022,USA,12/21/2023,1008,Laptop,Luxora,230.47,182,2,124.3,336.64,12/20/2024,PayPal,1/20/2025,3,Below Average,Really happy with the performance.
356,158,Taylor Copeland,justinlong@gmail.com,3569481124,50081 Shawn Lake Suite 838,Mejiaport,SC,30421,USA,12/22/2023,1000,Laptop,NovaTech,166.98,97,2,29.23,304.73,12/21/2024,PayPal,1/21/2025,5,Below Average,"It's okay, not the best."
357,181,Austin Harrell,jose35@hotmail.com,302738109,05978 Saunders Mountains Suite 480,West Cliffordstad,AZ,93134,USA,12/23/2023,1007,Smartphone,EcoGear,1209.61,48,4,61.12,4777.32,12/22/2024,Cryptocurrency,1/22/2025,5,Average,Overall good performance but some issues.
358,155,Jessica Clark,kim49@hotmail.com,3877537140,448 Brown Unions,Port Kristy,MD,58402,USA,12/24/2023,1004,Laptop,UrbanGoods,285.15,12,1,101.77,183.38,12/23/2024,Debit Card,1/23/2025,3,Poor,"It's okay, not the best."
359,164,Kyle Johnson,davidcollins@hall-rios.com,9604970510,34144 Martinez Ports Apt. 882,Ashleytown,WA,17099,USA,12/25/2023,1008,Laptop,UrbanGoods,332.13,197,4,138.53,1189.99,12/24/2024,Credit Card,1/24/2025,3,Good,"It's okay, not the best."
